job_id,memory_GB,network_log10_MBps,local_IO_log10_MBps,NFS_IO_log10_MBps,failed
jobID2251596,43.5243,-1.7157,-0.9228,-3.0000,0
jobID837110,30.1599,2.7061,-0.1900,1.5577,0
jobID592106,14.7233,0.0879,-0.9996,-3.0000,0
jobID741073,11.1927,0.6071,0.0517,-3.0000,0
jobID536451,29.2247,0.9334,-0.0829,2.5017,0
jobID3550923,5.0182,2.6084,-1.3769,-0.8644,0
jobID1891469,40.4887,3.2431,-0.6702,-3.0000,0
jobID528270,14.8707,2.9333,-0.8022,-3.0000,0
jobID826540,22.3252,3.5263,-0.7958,-3.0000,1
jobID1942591,7.3716,-0.4051,-0.7345,-0.7228,0
jobID1416711,7.8866,-1.3238,-1.2004,-1.5105,0
jobID1971058,12.4632,2.0410,-1.0517,0.5047,0
jobID2004132,9.4803,0.3699,-0.7862,-0.0665,0
jobID1348402,9.7631,0.5607,0.3155,-0.0718,0
jobID2788308,4.9273,0.4533,-0.4043,-3.0000,0
jobID475158,29.2283,0.5751,0.2515,-0.3165,0
jobID1211958,27.6866,-0.7357,-0.6235,-3.0000,0
jobID1583863,20.3992,0.1309,-0.6066,0.1043,0
jobID466215,58.2617,0.7605,-0.3215,-2.7794,0
jobID1049036,7.8984,-0.2927,-0.6869,-0.7173,0
jobID756703,8.1693,-2.1117,-1.0714,-3.0000,0
jobID3264965,20.0845,2.8020,-0.2187,1.5746,0
jobID2048256,16.3588,1.8884,-0.5928,0.3893,0
jobID1956055,24.6068,0.3719,-0.4407,0.3390,0
jobID2961055,43.7811,3.6550,-0.0024,-3.0000,0
jobID406249,14.9464,3.0279,-0.9162,-3.0000,0
jobID1239846,7.9263,2.0642,-0.8918,-0.3532,0
jobID637872,30.5107,3.1782,-0.7133,-1.4631,0
jobID2579645,5.0895,2.6021,-0.9901,-2.7599,0
jobID2282259,25.4049,0.3608,0.6458,-3.0000,0
jobID680109,11.2905,-2.0261,-1.1675,-3.0000,0
jobID325116,15.0439,-2.3125,-0.6843,-3.0000,0
jobID1137244,7.8081,-0.5484,-0.5121,-3.0000,0
jobID421430,7.3945,3.0269,-0.7018,-3.0000,0
jobID525453,10.8930,0.0270,-0.6375,-3.0000,0
jobID1962180,7.9249,-0.8805,0.2813,-3.0000,0
jobID10888,19.1209,2.9807,-0.0475,-3.0000,0
jobID2303253,23.5796,2.5766,-0.8160,-1.2914,1
jobID2247042,43.3292,0.5538,0.7840,-1.8484,0
jobID2148294,30.7950,2.5989,-0.6918,-2.9993,0
jobID372625,15.4169,-2.1183,-1.7840,-3.0000,0
jobID857174,33.7319,3.2861,-0.6335,-2.0548,0
jobID3195753,9.9507,2.7341,-1.2067,0.9639,0
jobID1349202,9.6529,0.5149,0.4170,-0.0323,0
jobID2393619,9.6997,0.4602,-0.8317,0.1625,0
jobID883799,102.2271,1.8372,0.5560,-3.0000,0
jobID110962,7.6617,3.0065,-1.0147,-3.0000,0
jobID1141338,267.1164,-0.6395,0.1169,-3.0000,0
jobID315362,29.6283,-1.4676,-0.1479,-2.2422,0
jobID867369,8.1825,1.1067,-0.3565,0.7587,1
jobID1140056,66.4266,3.3145,-0.7059,-3.0000,0
jobID418181,121.7651,3.8755,0.4254,-2.3944,0
jobID2139905,19.7896,0.3117,0.6171,0.3733,0
jobID1723551,19.8970,-1.6395,0.1072,-3.0000,0
jobID1783312,8.0526,0.7157,-0.9287,0.7107,0
jobID2665315,5.1061,2.5171,-0.8274,-2.9418,0
jobID1869794,20.4142,-1.7011,0.7120,-3.0000,0
jobID2382670,29.6394,2.7817,-0.3446,1.8933,0
jobID1523463,28.5948,2.4472,0.0209,0.9055,0
jobID2009885,67.1748,2.8388,-0.3810,1.7807,0
jobID902625,29.3048,2.8853,0.2405,-3.0000,0
jobID647944,15.8702,-0.1498,0.0805,-3.0000,0
jobID3469940,50.4580,1.6817,1.5334,-3.0000,0
jobID658695,22.6035,3.2712,-0.4107,-3.0000,1
jobID1690922,42.4081,1.4336,-0.6310,-3.0000,0
jobID635353,14.7219,0.6299,0.3230,-3.0000,0
jobID2417433,19.8122,3.6810,0.0871,-3.0000,0
jobID1972961,14.5707,2.2671,-0.8469,-0.2294,0
jobID1469938,117.6787,3.4801,-0.1583,-3.0000,0
jobID623254,23.1161,-1.2903,0.6936,-3.0000,0
jobID2139903,22.0898,0.0967,0.4402,0.1553,0
jobID1795933,9.6804,3.2626,0.6563,-1.2551,0
jobID3545721,5.0524,2.6136,-1.0829,-1.0009,0
jobID2405748,44.4294,0.7781,1.0033,-2.9453,1
jobID1274119,30.2612,2.0244,-0.4680,-0.1679,0
jobID1513112,17.8305,2.3210,-1.0135,-2.9949,0
jobID2588813,34.1912,-1.2842,0.9393,-2.9241,0
jobID2393542,9.8887,0.6210,-0.2685,-0.1189,0
jobID748698,8.0020,2.3378,-1.0190,-0.6096,1
jobID641874,18.1824,-1.6780,-0.5227,-3.0000,0
jobID3514115,5.1067,0.1095,0.1310,-3.0000,1
jobID658474,14.9293,1.9000,-0.7969,-3.0000,1
jobID2054138,55.4792,0.5533,-0.1086,-0.0052,0
jobID2201763,32.7433,1.4265,-0.1812,-3.0000,0
jobID535932,7.7148,2.0963,-1.2574,-0.7978,0
jobID2401501,62.8557,-0.6039,-0.0742,-1.0372,0
jobID1908078,7.5435,-1.9450,0.6004,-3.0000,0
jobID1096843,22.2034,2.0968,-0.9917,-0.7773,0
jobID881143,10.0161,1.5707,-0.8842,1.5339,0
jobID2297342,7.8466,-2.4317,-0.6674,-3.0000,0
jobID2732625,5.1774,2.7621,-0.7041,-2.8413,0
jobID1618485,43.9180,0.2272,-1.0060,-2.9807,0
jobID1682716,19.9637,0.8661,-1.4264,-1.7782,0
jobID3588175,15.3928,3.1022,-1.0510,-3.0000,0
jobID265281,59.7594,3.2250,0.0705,2.1938,0
jobID1862207,7.4083,0.7746,-0.5297,0.0188,0
jobID350028,14.8722,0.1986,0.8965,-2.9492,0
jobID2584989,33.0550,-1.2939,0.8695,-2.9097,0
jobID705162,15.0062,-2.4754,0.0270,-3.0000,0
jobID2073477,9.6767,0.5110,0.3228,-0.0578,0
jobID1149972,15.4111,3.0994,-0.1116,-3.0000,0
jobID2897389,14.8767,0.5535,0.7684,-2.4491,0
jobID1338516,10.6482,2.4645,0.1492,-3.0000,0
jobID493725,7.3850,2.9900,-0.9869,-3.0000,0
jobID2142749,7.8008,2.5570,-0.9412,-2.5425,0
jobID1279986,19.2164,2.7195,-0.9470,1.1186,0
jobID3540422,5.0905,2.5930,-0.9631,-2.6339,0
jobID1389658,15.7740,1.2487,-0.5866,-3.0000,0
jobID194996,7.4174,-0.9721,-1.0091,-3.0000,0
jobID1269517,10.3463,2.6851,-1.1141,-3.0000,0
jobID831064,15.5587,1.0108,0.8656,-3.0000,0
jobID2672056,14.9903,2.1386,-0.4630,1.2263,0
jobID1118519,9.8484,1.6683,-0.6964,1.6505,0
jobID2586686,33.9565,-1.2724,1.0460,-2.9175,0
jobID3353235,40.2969,2.6649,0.3261,2.6773,0
jobID112037,14.5239,-0.3510,-0.5360,-3.0000,0
jobID924659,68.4596,3.7934,-0.9619,-2.9741,0
jobID3442524,5.0097,0.7262,0.2661,-3.0000,0
jobID2352671,10.0868,1.5152,-0.6714,1.5095,0
jobID921489,123.2088,-1.1088,1.0652,-3.0000,0
jobID700342,7.5606,-0.7630,-0.9838,-3.0000,0
jobID2298806,23.8841,3.3456,-0.8273,-3.0000,0
jobID2017655,43.8084,3.1356,-1.0132,-3.0000,0
jobID2269684,7.3082,0.9932,-0.1271,-3.0000,0
jobID1603811,54.2681,2.5638,0.4663,-3.0000,0
jobID3241404,15.1419,0.8242,-0.1373,-3.0000,0
jobID2470204,16.3522,1.1557,0.9156,-2.8157,1
jobID208460,10.8450,-1.4373,0.0610,-3.0000,0
jobID3134521,5.0657,2.4280,-0.7169,-3.0000,0
jobID2227398,10.4543,2.7203,-0.6580,-3.0000,0
jobID775918,7.3963,2.8978,-0.6765,-3.0000,0
jobID2286876,117.2963,1.8774,1.5871,2.0404,0
jobID3638279,32.5324,-1.3329,1.0326,-2.9137,0
jobID2640351,9.9726,-0.1500,-1.0656,-0.6551,0
jobID325997,7.2548,2.9563,-0.9093,-3.0000,0
jobID1732973,7.3713,-1.1848,-0.5850,-1.5811,0
jobID111984,58.3104,2.4269,-0.0325,2.6884,0
jobID184968,7.1963,-2.1275,-1.0104,-3.0000,0
jobID567558,7.6213,1.4031,-0.2039,-0.0197,0
jobID1429276,9.8129,0.4796,0.4064,-0.1005,0
jobID3196586,7.4777,-1.1535,1.3405,-3.0000,0
jobID235811,15.1129,3.1905,-0.9670,-3.0000,0
jobID1047802,103.9670,1.9768,1.6257,-3.0000,0
jobID1398003,35.7597,1.1392,1.3398,-3.0000,0
jobID2270007,7.3297,0.8088,-0.2125,0.0286,0
jobID404802,7.6663,2.6548,-0.6070,-3.0000,0
jobID1292201,65.8137,3.0158,-0.8739,-3.0000,0
jobID856672,7.6302,0.6443,-0.0029,-3.0000,0
jobID3546174,4.9866,2.5730,-1.4052,-0.8540,0
jobID3539327,5.0947,2.5594,-1.2746,-2.6657,0
jobID3109610,12.8278,-0.3800,0.7262,-3.0000,0
jobID1970506,12.3931,0.2829,-0.0856,0.0569,0
jobID1020369,23.4599,3.5287,-0.3380,-3.0000,0
jobID3087584,5.1064,0.1120,0.1196,-3.0000,1
jobID1518180,22.3271,2.5601,-0.2101,2.1088,0
jobID3548897,5.0320,2.6867,-1.1630,-2.6172,0
jobID892436,22.6927,1.4269,-0.3317,-3.0000,0
jobID235671,19.3309,1.7151,0.3309,1.5966,0
jobID588280,9.6914,-2.2580,0.2200,-3.0000,0
jobID2291074,21.4399,3.5463,-0.7467,-3.0000,0
jobID3471341,5.2745,2.8823,0.3416,-1.6245,0
jobID333372,112.3264,3.5953,0.1473,-3.0000,0
jobID425689,22.2205,3.2713,-0.8488,-3.0000,0
jobID1340005,9.7799,0.5944,0.1790,-0.4226,0
jobID720382,14.8319,-1.7219,0.9165,-3.0000,0
jobID1534320,10.0983,0.3244,0.1882,0.0376,0
jobID467960,23.6258,3.0697,-0.4381,-1.3362,1
jobID75818,7.8483,0.0008,0.0926,-3.0000,0
jobID458546,30.5309,3.1633,-0.7080,-3.0000,0
jobID198387,14.8404,-0.0978,0.9042,-3.0000,0
jobID880105,19.5532,2.8425,-0.7361,1.9099,0
jobID990494,34.8286,2.5471,-0.9027,2.5320,0
jobID909456,31.3757,2.1069,1.0312,1.5343,0
jobID382711,10.8894,2.0141,0.4176,0.7385,0
jobID1317324,8.2168,3.0767,0.6357,-1.4250,0
jobID535855,19.7860,0.4593,-0.6239,-0.1131,0
jobID360061,29.7081,1.5803,0.4668,0.7446,1
jobID623285,23.8952,0.0842,0.8276,0.4514,1
jobID327726,7.2551,2.6110,-0.8636,0.7952,0
jobID3302046,20.4406,0.7810,1.4210,-3.0000,0
jobID2530061,9.9693,0.5716,-0.3758,-0.6473,0
jobID3044407,36.1804,3.8047,-0.6974,-2.9567,0
jobID2658819,94.8488,3.7508,-0.8908,-3.0000,0
jobID3059070,32.4498,-1.2518,1.1208,-2.9051,0
jobID1442077,24.9460,0.3440,0.1822,0.2067,0
jobID845610,23.3108,2.4485,-0.1161,-0.9795,0
jobID1907411,11.4798,2.8252,-1.0863,-0.8017,0
jobID406275,7.4424,2.9833,-0.4416,-2.9612,0
jobID1397840,66.8839,2.9243,-0.3745,1.9931,0
jobID916326,64.7412,-1.2770,-0.9032,-3.0000,0
jobID193732,29.0413,1.2307,0.2143,3.2926,0
jobID579531,15.4393,-1.2748,0.2326,-1.8084,0
jobID305279,7.4070,3.0200,-0.2438,-3.0000,0
jobID3427584,7.5050,1.7616,-0.6217,0.0477,1
jobID184790,7.1529,0.1365,-0.2223,-1.1942,0
jobID3544389,5.1492,2.4996,-1.2624,-2.6836,0
jobID2585115,12.7534,2.4812,-0.4258,1.2247,0
jobID1017259,15.3924,0.2101,-0.4500,0.1708,0
jobID793072,14.8740,-1.7501,-0.1499,-3.0000,0
jobID113947,29.1387,1.6160,0.3112,1.6173,0
jobID1117526,22.5440,2.5147,-0.8516,2.4926,0
jobID2473692,31.9451,1.9658,0.0532,-3.0000,0
jobID1293998,54.0154,-0.3551,0.1656,-3.0000,0
jobID1716388,19.8664,3.1062,-0.9837,-3.0000,0
jobID1357131,9.7860,1.0121,-0.7017,-0.1106,0
jobID471441,7.2008,-1.0007,-0.9130,-0.7013,0
jobID1627934,66.7695,-1.3348,-0.6090,-2.9930,0
jobID238878,37.6729,-2.2761,-0.5785,-3.0000,0
jobID2763244,10.0259,-0.0624,-0.5759,-0.3943,1
jobID3078807,33.0732,-1.1534,0.8898,-3.0000,0
jobID590554,14.6117,-0.9267,-0.2880,-3.0000,0
jobID2475787,66.5491,-1.7107,0.6377,-3.0000,0
jobID3009466,25.2842,3.2463,-0.4644,1.9627,0
jobID1910477,15.7411,3.1978,-0.9760,-1.7923,0
jobID2586598,13.1328,2.5869,-0.0114,1.5681,0
jobID1399788,58.0093,0.8801,0.4110,1.2344,0
jobID633998,14.7011,-0.2658,1.0282,-3.0000,0
jobID550186,7.5905,2.7663,0.1885,-1.7235,0
jobID1467462,22.3192,3.4351,0.5587,-0.2243,1
jobID1416437,31.4691,1.6060,1.2308,-3.0000,1
jobID981772,54.8263,0.4654,0.0026,0.3886,0
jobID611143,7.4102,2.9901,-0.8443,-3.0000,0
jobID2146783,10.4239,2.8821,0.2838,-1.6224,0
jobID299950,7.4535,0.4221,-0.8987,0.0494,0
jobID3566031,4.9782,3.2345,0.7087,-1.2826,0
jobID590357,14.7513,2.7146,-0.9696,0.7544,0
jobID1271067,10.1593,2.6537,-0.9155,-3.0000,0
jobID1627653,21.6259,2.9028,-0.3032,-3.0000,0
jobID1315671,12.3738,2.0389,-0.6640,0.0555,0
jobID1961862,8.0898,0.5855,-0.2771,-1.2382,0
jobID58223,15.2785,3.0506,-1.1677,-3.0000,0
jobID1735202,65.2313,0.9580,-0.2588,-3.0000,0
jobID1052721,23.8312,3.2278,-0.8215,-3.0000,0
jobID960627,156.5047,-0.9203,0.1939,-3.0000,0
jobID1977035,19.5454,0.0481,-0.7529,0.0278,0
jobID2930459,5.0931,-0.2185,-0.0830,-3.0000,0
jobID3440650,5.0459,0.1067,0.2497,-3.0000,1
jobID2017079,138.3749,-1.0092,-0.2441,-3.0000,0
jobID1785888,67.8819,2.5787,-0.6401,-3.0000,0
jobID2431185,23.2763,3.1298,-0.6121,-3.0000,0
jobID540334,7.6960,2.7010,-0.9522,-3.0000,0
jobID1626778,20.9179,2.9851,-0.5781,-3.0000,0
jobID2000102,9.6941,0.8110,0.0551,0.7659,0
jobID2284144,42.6179,3.3706,0.7367,-3.0000,0
jobID1148503,28.7841,2.9367,-0.3221,-3.0000,0
jobID1293445,54.1424,-0.9470,-0.9677,-1.1154,0
jobID1339553,10.1703,-0.4190,0.0636,-3.0000,0
jobID3178060,4.9492,0.5501,0.5822,-3.0000,1
jobID3178838,4.9188,1.1442,0.6864,-3.0000,0
jobID1472818,65.9687,-1.8503,-0.8193,-3.0000,0
jobID1193870,32.6985,1.3045,0.0158,-3.0000,0
jobID515444,14.9873,0.1886,0.1078,0.0810,0
jobID1624772,33.5340,1.7316,-0.2993,-2.7366,0
jobID3565754,33.3496,-1.5652,0.7701,-2.9537,0
jobID1723949,9.7622,0.5312,0.3162,-0.0228,0
jobID664700,7.3881,3.5323,-1.1501,1.0377,0
jobID2178417,15.1823,2.0053,-1.2066,1.0548,0
jobID1828036,31.9081,3.6195,-0.4216,-3.0000,0
jobID152545,11.7727,2.6917,-0.9112,1.6740,0
jobID843659,7.3562,0.7800,0.4638,-3.0000,0
jobID535812,15.4609,-1.5950,0.3022,-3.0000,0
jobID2269663,7.3067,2.9971,-0.8175,0.7982,0
jobID1315986,12.2678,2.0744,-0.9965,0.2251,0
jobID1398058,66.5308,2.9248,0.2862,1.9675,0
jobID1917465,18.1664,-1.0228,0.8753,-3.0000,0
jobID1097315,88.3756,-1.6274,0.5127,-3.0000,0
jobID1274386,28.1920,3.2919,0.5473,3.2225,0
jobID2080882,111.5673,2.9209,-0.5618,-3.0000,0
jobID1340096,9.6758,1.2339,0.7819,-2.3690,1
jobID2002244,9.9946,1.2896,-0.0700,0.1951,0
jobID1214759,10.2905,-2.0725,-0.2884,-3.0000,0
jobID2539593,5.3008,-2.6697,-0.4179,-3.0000,0
jobID389522,7.3978,-0.0705,0.2570,-3.0000,0
jobID648957,15.2313,-1.1326,-0.1253,-3.0000,0
jobID847280,37.4263,1.7416,0.9359,-3.0000,0
jobID2267016,9.8454,2.8637,-0.9654,1.1753,0
jobID3269368,21.0004,1.5293,1.5414,-3.0000,0
jobID2235044,10.1176,2.0614,-1.2708,1.7643,0
jobID620531,14.5595,2.6840,-0.0781,1.0370,0
jobID1758528,29.1134,-1.6506,0.3770,-3.0000,0
jobID1936035,9.8375,1.4247,-1.2829,0.6111,0
jobID1655425,32.9433,3.6967,0.2814,-3.0000,0
jobID1938212,9.9063,1.7385,-1.1355,-2.9534,0
jobID1213840,22.8575,2.3439,-0.9095,2.3285,0
jobID631419,18.7797,3.4947,-0.3152,-3.0000,0
jobID1624232,44.6891,2.1696,-0.4885,-2.9991,1
jobID1271736,10.1083,2.6339,-1.2073,-3.0000,0
jobID2665865,5.0603,2.5581,-1.1194,-2.5717,0
jobID2106835,31.2202,2.7152,-0.6822,1.4202,0
jobID1399821,55.1726,0.8512,0.3169,0.6070,0
jobID153237,7.4351,2.8006,-0.2039,-3.0000,0
jobID265258,54.8157,3.4281,0.1018,1.9144,0
jobID1526700,62.0199,3.7210,0.3872,1.6906,0
jobID553678,18.2710,1.8384,-0.1876,-0.6243,1
jobID3086858,43.1548,3.7699,-1.0466,-2.0860,0
jobID550363,7.2660,-0.5592,-0.3853,-0.0374,0
jobID3102895,5.1615,0.1139,0.2905,-3.0000,1
jobID1008527,11.7418,0.8179,0.7373,-3.0000,0
jobID876901,58.5614,-1.2292,0.0682,-3.0000,0
jobID1255072,8.1559,1.4730,-0.8411,0.2606,0
jobID71890,61.0225,0.4737,0.2821,-3.0000,0
jobID786823,14.6295,-0.7963,0.8728,-3.0000,0
jobID915296,7.5551,-0.8890,-0.7479,-1.5157,0
jobID1778844,23.4646,3.6601,-0.4326,-3.0000,0
jobID458551,23.0495,3.1327,-0.5497,-3.0000,0
jobID2331838,46.4195,2.3174,-0.6023,-3.0000,0
jobID1463680,16.3042,2.1113,-0.7497,1.2279,0
jobID2483565,11.6696,3.1732,-1.4128,-3.0000,0
jobID1792160,15.3679,1.7303,-0.9779,-2.9998,0
jobID409286,114.7612,3.8358,0.1574,-3.0000,0
jobID11710,18.9543,3.0692,0.4491,-3.0000,0
jobID874459,10.2597,-1.7529,0.3854,-3.0000,1
jobID388181,15.1423,2.7555,-0.8182,-3.0000,0
jobID546541,14.5585,3.1608,-0.9328,-3.0000,0
jobID768250,7.3463,2.7932,-1.2248,-3.0000,0
jobID1716231,9.9640,-0.4522,-0.9204,-3.0000,0
jobID589235,96.1310,-0.1132,0.8583,-0.2564,0
jobID1827330,25.8339,1.8829,1.5803,-3.0000,0
jobID1430412,9.9260,0.7092,0.0913,-0.0741,0
jobID857071,11.1747,1.0740,0.0569,-3.0000,0
jobID1348967,9.8043,0.5353,0.5498,0.1620,0
jobID753317,18.9982,-1.9862,-1.0692,-3.0000,0
jobID2474646,22.5834,2.5278,-0.4187,-2.9521,0
jobID188560,7.1230,2.7748,-0.5080,-3.0000,0
jobID1116636,24.5873,0.3566,0.2974,0.2184,0
jobID3510806,4.9683,2.5321,-1.1311,-3.0000,0
jobID1164440,15.7957,2.6372,-0.7048,-0.5549,0
jobID1268677,15.7292,1.1397,0.0459,1.1499,0
jobID314921,11.2418,0.7148,-0.5026,-3.0000,0
jobID240986,33.6572,-0.6673,1.0788,-3.0000,0
jobID2639139,18.0262,2.7568,-1.5961,-3.0000,0
jobID1293409,64.6355,-1.5787,-0.1153,-3.0000,0
jobID1537393,12.0263,2.1511,-1.2748,-0.8770,0
jobID451862,26.3993,-1.4975,-0.3419,-3.0000,0
jobID21996,28.7682,3.0933,-0.7077,1.6170,0
jobID1273658,15.4795,1.6719,-1.0964,0.8210,0
jobID1577929,7.8837,-1.7862,0.1815,-3.0000,0
jobID2536014,32.7181,-1.2428,0.9762,-2.8947,0
jobID2342776,7.5298,-1.5740,-1.6096,-2.9983,1
jobID2585324,33.2390,-0.9063,1.0710,-3.0000,0
jobID1082696,19.3680,2.5880,-0.8827,2.1249,0
jobID3374363,4.9622,2.4577,-1.1276,-3.0000,0
jobID3638177,36.4341,-1.2962,0.9250,-2.9096,0
jobID2892717,64.5551,-0.9863,1.6482,-3.0000,0
jobID3086800,5.1709,0.5475,0.6532,-3.0000,1
jobID1941491,7.5043,2.2438,-0.7330,-3.0000,0
jobID2583813,32.7500,-1.2233,1.1168,-2.9138,0
jobID3512016,5.1269,0.1084,0.1125,-3.0000,1
jobID1750502,7.5489,3.2080,0.6835,-1.2967,0
jobID264421,11.1894,2.5231,-1.0530,1.6120,0
jobID3210835,5.0314,1.1007,-1.0915,-0.0157,0
jobID546529,18.4492,-1.2693,0.3101,-3.0000,0
jobID2580612,5.0204,2.5891,-0.7202,-2.6501,0
jobID2071697,9.9690,1.5705,-0.6699,1.5296,0
jobID1545944,26.2635,1.6809,0.8161,-3.0000,0
jobID79025,18.8180,3.1217,-0.9227,-3.0000,0
jobID676743,7.4329,-0.9713,-0.9632,-0.8242,0
jobID589197,7.4909,-2.7699,-0.5864,-3.0000,0
jobID679860,7.3670,-0.4093,-1.1832,-0.3136,0
jobID3539386,7.5515,3.1656,-0.4662,-2.6456,0
jobID1853545,10.5212,0.9446,-0.1840,-3.0000,0
jobID1465763,31.1350,2.8121,-0.3792,-3.0000,0
jobID1065210,9.6479,2.7370,-1.1404,-3.0000,0
jobID511389,15.3834,-1.3758,0.5107,-3.0000,0
jobID3023883,12.3951,-0.3468,0.5189,-3.0000,0
jobID471757,34.6428,-1.0081,-0.5497,-1.5772,1
jobID1402931,9.8382,2.1128,-1.2434,2.0459,0
jobID527929,7.2334,2.9786,-0.8867,-3.0000,0
jobID908723,63.8484,-0.0301,1.2611,-2.9694,0
jobID2129919,19.2878,-0.3275,-0.5407,-0.3632,0
jobID165243,14.7347,0.4266,0.5884,-3.0000,0
jobID156226,29.0380,1.3854,-0.5028,2.6527,0
jobID2049304,43.7739,3.1365,-0.6019,-3.0000,0
jobID414072,14.6963,0.6997,0.0138,-3.0000,0
jobID1818874,7.9205,-0.8150,-0.9395,-1.9681,0
jobID1228993,55.1220,0.1879,-0.2326,0.1233,0
jobID1349384,38.8341,3.2730,-0.5755,-3.0000,0
jobID2586228,34.2593,-1.3163,0.9700,-2.9210,0
jobID228861,19.5452,0.4036,0.8992,-3.0000,0
jobID567768,7.5173,0.5766,-0.1519,-3.0000,0
jobID3495633,4.9596,2.5817,-1.3010,-0.7736,0
jobID2265365,11.6554,-0.7207,-0.7643,-1.1144,0
jobID2728858,5.5515,2.4773,-0.2019,-2.6451,0
jobID493729,7.4425,3.0209,-0.1644,-3.0000,0
jobID766493,10.9666,1.5562,0.5420,1.2696,0
jobID3207657,10.0177,-1.5560,1.1095,-3.0000,0
jobID2717741,23.8223,1.4646,1.0260,-3.0000,0
jobID642137,8.3738,-1.3496,-0.3676,-3.0000,0
jobID939079,9.0514,2.0423,-0.9587,0.9640,0
jobID486249,14.4908,2.8251,0.9272,-3.0000,0
jobID2393571,9.9097,0.5269,0.3307,-0.1560,0
jobID3086799,4.9563,1.1780,0.6670,-3.0000,0
jobID3512937,5.0466,0.0803,0.2267,-3.0000,1
jobID142839,7.3525,2.6981,0.1485,-1.7878,0
jobID1529124,25.2072,0.5956,-0.1102,0.5511,0
jobID2113343,153.4180,1.6398,-0.0363,1.4321,0
jobID1402624,9.6272,-0.7927,-1.0180,-3.0000,0
jobID2270816,11.0585,-2.0464,0.2468,-3.0000,0
jobID844093,7.4810,-0.1905,0.4286,-3.0000,0
jobID165179,14.5609,2.5885,-0.8507,0.9253,0
jobID1723658,14.7438,3.1234,-1.0914,0.8862,0
jobID483216,7.4092,2.8050,0.2938,-1.6868,0
jobID365818,30.6512,2.7499,-0.5017,1.5276,0
jobID662153,14.6983,-1.6659,-0.9647,-2.0583,0
jobID1456226,15.8565,2.8827,-0.9460,1.7577,0
jobID3366685,12.2368,2.6323,-1.0348,0.7487,0
jobID2097489,8.0745,-0.0161,0.1770,-3.0000,0
jobID2203012,16.0281,2.8868,0.5213,-3.0000,0
jobID2644685,33.1411,1.0092,1.1641,-3.0000,0
jobID234449,22.1845,3.0720,-0.2335,-3.0000,0
jobID3512697,5.0122,0.5858,0.5975,-3.0000,1
jobID2407990,15.6382,-1.5103,0.1153,-2.9937,0
jobID1257924,8.2058,1.4169,-0.1164,0.0085,0
jobID1681721,16.0971,3.3267,0.0722,-3.0000,0
jobID1677345,15.7373,3.3242,-0.6281,-3.0000,0
jobID2712434,9.9925,0.5755,-0.6908,-0.6942,0
jobID495111,14.9620,-0.9067,0.0793,-3.0000,0
jobID3542970,5.6247,2.4461,-1.7123,-3.0000,0
jobID957556,167.9176,3.0905,-0.1248,-2.9609,0
jobID2230911,28.2653,2.9860,0.0546,2.2957,0
jobID915286,7.5907,-0.3668,-0.7575,-1.4514,0
jobID1449999,45.4692,-0.7792,-0.9169,-3.0000,0
jobID909358,31.3602,0.8612,-0.5807,-0.3614,0
jobID3551163,4.9812,2.7478,-0.6179,-2.9450,0
jobID22104,29.2501,1.8012,0.0269,3.1622,0
jobID2276712,39.2132,0.8795,-0.4310,-0.5397,0
jobID1751270,16.3705,-2.2671,-0.4736,-3.0000,0
jobID1923643,19.2358,-1.6097,-0.4598,-3.0000,0
jobID1296398,100.4138,-0.2607,0.8931,-3.0000,0
jobID1975157,7.8770,1.4320,-0.5136,-3.0000,0
jobID1298490,21.9942,3.1186,-0.8829,1.0246,0
jobID1009880,8.7654,0.6657,-0.2453,-1.0426,0
jobID3514190,4.9427,0.1098,0.2750,-3.0000,1
jobID1783209,23.0751,3.6094,-0.6860,-3.0000,0
jobID418198,86.7526,0.7895,0.5799,-3.0000,0
jobID1032989,54.6367,0.0833,-0.2515,0.0514,0
jobID1275207,40.7959,2.1566,0.8233,2.0460,0
jobID1403135,9.9725,2.1549,-0.8774,2.0463,0
jobID463120,19.8537,2.4078,-0.5017,1.7100,0
jobID496137,15.3010,0.3504,0.5000,-3.0000,0
jobID1433321,29.2029,3.1494,-0.4127,-3.0000,0
jobID267553,47.6919,3.3621,-0.1946,1.2720,0
jobID1723932,10.0403,0.3042,0.7325,-0.0196,0
jobID2588630,33.6266,-1.2827,0.8523,-2.9175,0
jobID1343764,14.7496,1.0639,0.1323,-3.0000,0
jobID2255796,21.6863,3.0290,0.3986,-3.0000,0
jobID3163945,5.0290,-0.4155,-0.0718,-3.0000,0
jobID549087,7.3170,-1.0710,-1.2837,-1.1348,0
jobID2265345,7.7511,-0.1389,-0.6225,-1.8181,0
jobID3542217,5.0316,2.6670,-0.8449,-2.5434,0
jobID650005,29.7862,1.9148,0.1662,2.1799,0
jobID1210054,30.0708,2.9238,-0.3795,-1.2129,0
jobID426084,36.9762,3.9903,-0.4025,-3.0000,0
jobID920467,148.5892,3.1465,0.5254,-2.9578,0
jobID1267815,157.6824,-0.5494,0.2374,-3.0000,0
jobID814754,15.0186,-1.8478,-0.4972,-3.0000,0
jobID494096,15.2391,2.6390,-0.0875,-3.0000,1
jobID496305,7.3345,1.8871,-1.1674,-1.3492,0
jobID3129784,12.5911,-1.8022,-0.9656,-3.0000,0
jobID2731767,5.0490,2.6177,-0.9514,-2.5335,0
